"Internal Reference","Korporat Code","Name","Last Updated on","General State","Copackaging Routing Type/Display Name","MPS Lead Time","Ppc State"
"01812","MY-BBCLL-W15ML","Malaysia Wardah Lightening BB Cream Light 15 ml (pc(s))","2022-06-15 21:52:38","Confirmed","STD","5","Confirmed"
"02638","MY-RBBCLLN1-W","Malaysia Wardah Lightening BB Cream Light 30 ml","2022-06-06 05:55:57","Confirmed","STD","5","Confirmed"
"01408","MY-BBCLL-W30ML","Malaysia Wardah Lightening BB Cream Light 30 ml (Pc(s))","2022-06-15 22:18:32","Confirmed","STD","5","Confirmed"
"02641","MY-RBBCLNN2-W","Malaysia Wardah Lightening BB Cream Natural 15 ml","2022-06-06 05:56:04","Confirmed","STD","5","Confirmed"
"01813","MY-BBCLN-W15ML","Malaysia Wardah Lightening BB Cream Natural 15 ml (pc(s))","2022-06-15 21:55:39","Confirmed","STD","5","Confirmed"
"02640","MY-RBBCLNN1-W","Malaysia Wardah Lightening BB Cream Natural 30 ml","2022-06-06 05:56:11","Confirmed","STD","5","Confirmed"
"01409","MY-BBCLN-W30ML","Malaysia Wardah Lightening BB Cream Natural 30 ml (Pc(s))","2022-06-15 21:55:23","Confirmed","STD","5","Confirmed"
"02887","MY-FMRLN2-W","Malaysia Wardah Lightening Blue Clay Mask 50 g","2022-06-06 05:56:18","Confirmed","STD","5","Confirmed"
"01410","MY-FWLCF-W60ML","Malaysia Wardah Lightening Creamy Foam 60 ml (Pc(s))","2022-06-06 05:56:21","Confirmed","STD","3","Confirmed"
"01826","MY-MRLDC-W20ML","Malaysia Wardah Lightening Day Cream 20 ml","2022-06-06 05:56:24","Confirmed","STD","5","Confirmed"
"01885","MY-MRLDC-W30G","Malaysia Wardah Lightening Day Cream 30 g (Pc(s))","2022-06-06 05:56:27","Confirmed","STD","5","Confirmed"
"04569","MY-MLDCN1-W","Malaysia Wardah Lightening Day Cream Advanced Niacinamide 20 ml","2022-06-23 09:45:07","Confirmed","STD","3","Confirmed"
"02499","MY-MLDCN2-W","Malaysia Wardah Lightening Day Cream Advanced Niacinamide 30 g","2022-06-06 05:56:35","Confirmed","STD","5","Confirmed"
"01411","MY-MLDC2-W30G","Malaysia Wardah Lightening Day Cream Step 2 30 g (Pc(s))","2022-06-06 05:56:38","Confirmed","STD","3","Confirmed"
"02896","MY-MLDGN1-W","Malaysia Wardah Lightening Day Gel 30 g","2022-06-06 05:56:42","Confirmed","STD","5","Confirmed"
"02503","MY-MALESM-W","Malaysia Wardah Lightening Essence Sheet Mask 20 ml","2022-06-06 05:56:45","Confirmed","STD","5","Confirmed"
"02989","MY-FMILGT-W","Malaysia Wardah Lightening Face Mist 60 ml","2022-06-06 05:56:48","Confirmed","STD","5","Confirmed"
"02502","MY-FTLFT-W","Malaysia Wardah Lightening Face Toner 125 ml","2022-06-09 05:45:40","Confirmed","STD","5","Confirmed"
"01848","MY-FTRL-W150ML","Malaysia Wardah Lightening Face Toner 150 ml","2022-06-06 05:56:55","Confirmed","STD","5","Confirmed"
"01846","MY-FMRL-W60ML","Malaysia Wardah Lightening Facial Mask 60 ml","2022-06-06 05:56:58","Confirmed","STD","5","Confirmed"
"01902","MY-FSRL-W60ML","Malaysia Wardah Lightening Facial Scrub 60 ml","2022-06-06 05:57:01","Confirmed","STD","5","Confirmed"
"01412","MY-FSL-W60ML","Malaysia Wardah Lightening Facial Scrub 60 ml (Pc(s))","2022-06-06 05:57:05","Confirmed","STD","3","Confirmed"
"01901","MY-SRMRL-W","Malaysia Wardah Lightening Facial Serum 5x5 ml (Pc(s))","2022-06-06 05:57:11","Confirmed","STD","5","Confirmed"
"01413","MY-SRML-W5X5ML","Malaysia Wardah Lightening Facial Serum 5x5 ml (Pc(s))","2022-06-06 05:57:08","Confirmed","STD","3","Confirmed"
"02501","MY-FSRLN2-W","Malaysia Wardah Lightening Gentle Exfoliator 50 ml","2022-06-06 05:57:15","Confirmed","STD","5","Confirmed"
"01876","MY-FWRLGW-W100ML","Malaysia Wardah Lightening Gentle Wash 100 ml","2022-06-06 05:57:18","Confirmed","STD","5","Confirmed"
"01879","MY-FWRLGW-W60ML","Malaysia Wardah Lightening Gentle Wash 60 ml","2022-06-06 05:57:21","Confirmed","STD","5","Confirmed"
"01414","MY-FWLGW-W60ML","Malaysia Wardah Lightening Gentle Wash 60 ml (Pc(s))","2022-06-06 05:57:25","Confirmed","STD","3","Confirmed"
"04571","MY-PLHRM-W","Malaysia Wardah Lightening Hampers Ramadan Untuk Mencerahkan","2022-07-08 10:05:16","Confirmed","STD","3","Confirmed"
"02516","MY-CONLBBL01-W","Malaysia Wardah Lightening Liquid Concealer 01 Light 7 g (Blister)","2022-06-08 04:35:15","Confirmed","STD","5","Confirmed"
"02517","MY-CONLBBL02-W","Malaysia Wardah Lightening Liquid Concealer 02 Beige 7 g (Blister)","2022-06-08 04:34:58","Confirmed","STD","5","Confirmed"
"02512","MY-FLLF01-W","Malaysia Wardah Lightening Liquid Foundation 01. Light Beige 25 ml (Blister)","2022-06-06 05:57:39","Confirmed","STD","5","Confirmed"
"03674","MY-FLLFM-W","Malaysia Wardah Lightening Liquid Foundation 01. Light Beige 6 ml","2022-06-05 23:40:05","Confirmed","STD","5","Confirmed"
"02513","MY-FLLF02-W","Malaysia Wardah Lightening Liquid Foundation 02. Beige 25 ml (Blister)","2022-06-06 05:57:46","Confirmed","STD","5","Confirmed"
"03675","MY-FLLFM2-W","Malaysia Wardah Lightening Liquid Foundation 02. Beige 6 ml","2022-06-05 23:40:16","Confirmed","STD","5","Confirmed"
"02514","MY-FLLF03-W","Malaysia Wardah Lightening Liquid Foundation 03. Ivory 25 ml (Blister)","2022-06-06 05:57:53","Confirmed","STD","5","Confirmed"
"03676","MY-FLLFM3-W","Malaysia Wardah Lightening Liquid Foundation 03. Ivory 6 ml","2022-06-05 23:40:26","Confirmed","STD","5","Confirmed"
"02515","MY-FLLF04-W","Malaysia Wardah Lightening Liquid Foundation 04. Natural 25 ml (Blister)","2022-06-06 05:57:59","Confirmed","STD","5","Confirmed"
"03677","MY-FLLFM4-W","Malaysia Wardah Lightening Liquid Foundation 04. Natural 6 ml","2022-06-05 23:40:35","Confirmed","STD","5","Confirmed"
"03591","MY-BL01LB-W","Malaysia Wardah Lightening Loose Powder 01 Light Beige 20 g","2022-06-06 05:58:06","Confirmed","STD","5","Confirmed"
"03592","MY-BL02B-W","Malaysia Wardah Lightening Loose Powder 02 Beige 20 g","2022-06-06 05:58:09","Confirmed","STD","5","Confirmed"
"03593","MY-BL03I-W","Malaysia Wardah Lightening Loose Powder 03 Ivory 20 g","2022-06-06 05:58:12","Confirmed","STD","5","Confirmed"
"03594","MY-BL04N-W","Malaysia Wardah Lightening Loose Powder 04 Natural 20 g","2022-06-06 05:58:16","Confirmed","STD","5","Confirmed"
"02496","MY-FWLMGWN2-W","Malaysia Wardah Lightening Micellar Gentle Wash 100 ml","2022-06-06 05:58:19","Confirmed","STD","5","Confirmed"
"04570","MY-FWLMGWN1-W","Malaysia Wardah Lightening Micellar Gentle Wash 50 ml","2022-06-23 09:45:07","Confirmed","STD","3","Confirmed"
"01828","MY-CMRL-W150ML","Malaysia Wardah Lightening Milk Cleanser 150 ml","2022-06-06 05:58:26","Confirmed","STD","5","Confirmed"
"01827","MY-MRLNC-W20ML","Malaysia Wardah Lightening Night Cream 20 ml","2022-06-06 05:58:29","Confirmed","STD","5","Confirmed"
"01886","MY-MRLNC-W30G","Malaysia Wardah Lightening Night Cream 30 g (Pc(s))","2022-06-06 05:58:33","Confirmed","STD","5","Confirmed"
"02500","MY-MLNCN2-W","Malaysia Wardah Lightening Night Cream Advanced Niacinamide 30 g","2022-06-06 05:58:36","Confirmed","STD","5","Confirmed"
"01415","MY-MLNC2-W30G","Malaysia Wardah Lightening Night Cream Step 2 30 g (Pc(s))","2022-06-06 05:58:40","Confirmed","STD","3","Confirmed"
"02498","MY-REMLOIMWN2-W","Malaysia Wardah Lightening Oil-Infused Micellar Water 100 ml","2022-06-06 05:58:43","Confirmed","STD","5","Confirmed"
"02505","MY-TCR3LLF01-W","Malaysia Wardah Lightening Powder Foundation Light Feel 01 Light Beige 12 g","2022-06-06 05:58:46","Confirmed","STD","5","Confirmed"
"02506","MY-TCR3LLF02-W","Malaysia Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","2022-06-06 05:58:50","Confirmed","STD","5","Confirmed"
"02507","MY-TCR3LLF03-W","Malaysia Wardah Lightening Powder Foundation Light Feel 03 Sheer Pink 12 g","2022-06-06 05:58:53","Confirmed","STD","5","Confirmed"
"02508","MY-TCR3LLF04-W","Malaysia Wardah Lightening Powder Foundation Light Feel 04 Natural 12 g","2022-06-06 05:58:56","Confirmed","STD","5","Confirmed"
"02509","MY-TCR3LLF05-W","Malaysia Wardah Lightening Powder Foundation Light Feel 05 Beige 12 g","2022-06-06 05:59:00","Confirmed","STD","5","Confirmed"
"02510","MY-TCR3LLF06-W","Malaysia Wardah Lightening Powder Foundation Light Feel 06 Ivory 12 g","2022-06-30 06:05:09","Confirmed","STD","5","Confirmed"
"02511","MY-TCR3LLF07-W","Malaysia Wardah Lightening Powder Foundation Light Feel 07 Honey Beige 12 g","2022-06-30 06:05:20","Confirmed","STD","5","Confirmed"
"03695","MY-SRMRLSAN1-W","Malaysia Wardah Lightening Serum Ampoule 30 ml","2022-06-06 05:59:11","Confirmed","STD","6","Confirmed"
"02504","MY-SRMLSA-W","Malaysia Wardah Lightening Serum Ampoule 5x5 ml","2022-06-05 23:42:20","Confirmed","STD","5","Confirmed"
"04568","MY-SRMRLSAN2-W","Malaysia Wardah Lightening Serum Ampoule 8 ml","2022-06-23 09:45:08","Confirmed","STD","3","Confirmed"
"02322","MY-TCR2LLF01-W","Malaysia Wardah Lightening Two Way Cake Light Feel 01 Light Beige 12 g","2022-06-06 05:59:22","Confirmed","STD","5","Confirmed"
"01416","MY-TCLLF01-W12G","Malaysia Wardah Lightening Two Way Cake Light Feel 01 Light Beige 12 g (Pc(s))","2022-06-06 05:59:28","Confirmed","STD","3","Confirmed"
"01806","MY-TCRLLF02-W12G","Malaysia Wardah Lightening Two Way Cake Light Feel 02 Golden Beige 12 g","2022-06-06 05:59:34","Confirmed","STD","3","Confirmed"
"02323","MY-TCR2LLF02-W","Malaysia Wardah Lightening Two Way Cake Light Feel 02 Golden Beige 12 g","2022-06-06 05:59:31","Confirmed","STD","5","Confirmed"
"01417","MY-TCLLF02-W12G","Malaysia Wardah Lightening Two Way Cake Light Feel 02 Golden Beige 12 g (Pc(s))","2022-06-06 05:59:38","Confirmed","STD","3","Confirmed"
"01807","MY-TCRLLF03-W12G","Malaysia Wardah Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g","2022-06-06 05:59:45","Confirmed","STD","3","Confirmed"
"02324","MY-TCR2LLF03-W","Malaysia Wardah Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g","2022-06-06 05:59:41","Confirmed","STD","5","Confirmed"
"01418","MY-TCLLF03-W12G","Malaysia Wardah Lightening Two Way Cake Light Feel 03 Sheer Pink 12 g (Pc(s))","2022-06-06 05:59:48","Confirmed","STD","3","Confirmed"
"02325","MY-TCR2LLF04-W","Malaysia Wardah Lightening Two Way Cake Light Feel 04 Natural 12 g","2022-06-06 05:59:54","Confirmed","STD","5","Confirmed"
"01808","MY-TCRLLF04-W12G","Malaysia Wardah Lightening Two Way Cake Light Feel 04 Natural 12 g","2022-06-06 05:59:51","Confirmed","STD","3","Confirmed"
"01419","MY-TCLLF04-W12G","Malaysia Wardah Lightening Two Way Cake Light Feel 04 Natural 12 g (Pc(s))","2022-06-06 05:59:58","Confirmed","STD","3","Confirmed"
"02497","MY-FWLWFN2-W","Malaysia Wardah Lightening Whip Facial Foam 100 ml","2022-06-06 06:00:01","Confirmed","STD","5","Confirmed"
"01319","MY-LBV-W6.5G","Malaysia Wardah Lipbalm Vanilla 6.5 g (Pc(s))","2022-06-06 06:00:10","Confirmed","STD","5","Confirmed"
"02683","MY-RRLLL01-W","Malaysia Wardah Longlasting Lipstick 01 Fabulous Peach 2.3 g","2022-06-05 23:43:35","Confirmed","STD","5","Confirmed"
"02009","MY-RLLL01-W","Malaysia Wardah Longlasting Lipstick 01 Fabulous Peach 2.3 g (Pc(s))","2022-06-05 23:43:46","Confirmed","STD","5","Confirmed"
"01323","MY-LLL01-W2.3G","Malaysia Wardah Longlasting Lipstick 01 Fabulous Peach 2.3 g (Pc(s))","2022-06-06 06:00:20","Confirmed","STD","3","Confirmed"
"02684","MY-RRLLL02-W","Malaysia Wardah Longlasting Lipstick 02 Pink Sorbet 2.3 g","2022-06-05 23:43:50","Confirmed","STD","5","Confirmed"
"02010","MY-RLLL02-W","Malaysia Wardah Longlasting Lipstick 02 Pink Sorbet 2.3 g (Pc(s))","2022-06-05 23:43:56","Confirmed","STD","5","Confirmed"
"01736","MY-LLL02-W2.3G","Malaysia Wardah Longlasting Lipstick 02 Pink Sorbet 2.3 g (Pc(s))","2022-06-06 06:00:27","Confirmed","STD","3","Confirmed"
"02685","MY-RRLLL03-W","Malaysia Wardah Longlasting Lipstick 03 Simply Brown 2.3 g","2022-06-05 23:44:05","Confirmed","STD","5","Confirmed"
"01324","MY-LLL03-W2.3G","Malaysia Wardah Longlasting Lipstick 03 Simply Brown 2.3 g (Pc(s))","2022-06-06 06:00:37","Confirmed","STD","3","Confirmed"
"02011","MY-RLLL03-W","Malaysia Wardah Longlasting Lipstick 03 Simply Brown 2.3 g (Pc(s))","2022-06-05 23:44:12","Confirmed","STD","5","Confirmed"
"02686","MY-RRLLL04-W","Malaysia Wardah Longlasting Lipstick 04 Antique Pink 2.3 g","2022-06-05 23:44:19","Confirmed","STD","5","Confirmed"
"01737","MY-LLL04-W2.3G","Malaysia Wardah Longlasting Lipstick 04 Antique Pink 2.3 g (Pc(s))","2022-06-06 06:00:46","Confirmed","STD","3","Confirmed"
"02012","MY-RLLL04-W","Malaysia Wardah Longlasting Lipstick 04 Antique Pink 2.3 g (Pc(s))","2022-06-05 23:44:29","Confirmed","STD","5","Confirmed"
"02687","MY-RRLLL05-W","Malaysia Wardah Longlasting Lipstick 05 Fuchsia Fever 2.3 g","2022-06-05 23:44:33","Confirmed","STD","5","Confirmed"
"02013","MY-RLLL05-W","Malaysia Wardah Longlasting Lipstick 05 Fuchsia Fever 2.3 g (Pc(s))","2022-06-05 23:44:44","Confirmed","STD","5","Confirmed"
"01325","MY-LLL05-W2.3G","Malaysia Wardah Longlasting Lipstick 05 Fuchsia Fever 2.3 g (Pc(s))","2022-06-06 06:00:58","Confirmed","STD","3","Confirmed"
"02688","MY-RRLLL06-W","Malaysia Wardah Longlasting Lipstick 06 Delicate Pink 2.3 g","2022-06-05 23:44:47","Confirmed","STD","5","Confirmed"
"02014","MY-RLLL06-W","Malaysia Wardah Longlasting Lipstick 06 Delicate Pink 2.3 g (Pc(s))","2022-06-05 23:44:52","Confirmed","STD","5","Confirmed"
"01738","MY-LLL06-W2.3G","Malaysia Wardah Longlasting Lipstick 06 Delicate Pink 2.3 g (Pc(s))","2022-06-06 06:01:04","Confirmed","STD","3","Confirmed"
"02689","MY-RRLLL07-W","Malaysia Wardah Longlasting Lipstick 07 Raspberry Hip 2.3 g","2022-06-05 23:44:59","Confirmed","STD","5","Confirmed"
"02297","MY-RLLL07-W","Malaysia Wardah Longlasting Lipstick 07 Raspberry Hip 2.3 g (Pc(s))","2022-06-05 23:45:08","Confirmed","STD","5","Confirmed"
"01326","MY-LLL07-W2.3G","Malaysia Wardah Longlasting Lipstick 07 Raspberry Hip 2.3 g (Pc(s))","2022-06-06 06:01:13","Confirmed","STD","3","Confirmed"
"02690","MY-RRLLL08-W","Malaysia Wardah Longlasting Lipstick 08 Red Velvet 2.3 g","2022-06-05 23:45:13","Confirmed","STD","5","Confirmed"
"01327","MY-LLL08-W2.3G","Malaysia Wardah Longlasting Lipstick 08 Red Velvet 2.3 g (Pc(s))","2022-06-06 06:01:26","Confirmed","STD","3","Confirmed"
"02015","MY-RLLL08-W","Malaysia Wardah Longlasting Lipstick 08 Red Velvet 2.3 g (Pc(s))","2022-06-05 23:45:17","Confirmed","STD","5","Confirmed"
"02691","MY-RRLLL09-W","Malaysia Wardah Longlasting Lipstick 09 Vibrant Red 2.3 g","2022-06-05 23:45:24","Confirmed","STD","5","Confirmed"
"02016","MY-RLLL09-W","Malaysia Wardah Longlasting Lipstick 09 Vibrant Red 2.3 g (Pc(s))","2022-06-05 23:45:32","Confirmed","STD","5","Confirmed"
"01739","MY-LLL09-W2.3G","Malaysia Wardah Longlasting Lipstick 09 Vibrant Red 2.3 g (Pc(s))","2022-06-06 06:01:36","Confirmed","STD","3","Confirmed"
"02692","MY-RRLLL10-W","Malaysia Wardah Longlasting Lipstick 10 Stylish Mocca 2.3 g","2022-06-05 23:45:39","Confirmed","STD","5","Confirmed"
"02017","MY-RLLL10-W","Malaysia Wardah Longlasting Lipstick 10 Stylish Mocca 2.3 g (Pc(s))","2022-06-05 23:45:49","Confirmed","STD","5","Confirmed"
"01328","MY-LLL10-W2.3G","Malaysia Wardah Longlasting Lipstick 10 Stylish Mocca 2.3 g (Pc(s))","2022-06-06 06:01:42","Confirmed","STD","3","Confirmed"
"02693","MY-RRLLL11-W","Malaysia Wardah Longlasting Lipstick 11 Cherrie Glam 2.3 g","2022-06-05 23:45:54","Confirmed","STD","5","Confirmed"
"02298","MY-RLLL11-W","Malaysia Wardah Longlasting Lipstick 11 Cherrie Glam 2.3 g (Pc(s))","2022-06-06 06:01:55","Confirmed","STD","5","Confirmed"
"02694","MY-RRLLL12-W","Malaysia Wardah Longlasting Lipstick 12 Lustrous Red 2.3 g","2022-06-06 06:01:58","Confirmed","STD","5","Confirmed"
"02018","MY-RLLL12-W","Malaysia Wardah Longlasting Lipstick 12 Lustrous Red 2.3 g (Pc(s))","2022-06-05 23:46:11","Confirmed","STD","5","Confirmed"
"01330","MY-LLL12-W2.3G","Malaysia Wardah Longlasting Lipstick 12 Lustrous Red 2.3 g (Pc(s))","2022-06-06 06:02:02","Confirmed","STD","3","Confirmed"
"02695","MY-RRLLL13-W","Malaysia Wardah Longlasting Lipstick 13 Classic Brown 2.3 g","2022-06-05 23:46:19","Confirmed","STD","5","Confirmed"
"01740","MY-LLL13-W2.3G","Malaysia Wardah Longlasting Lipstick 13 Classic Brown 2.3 g (Pc(s))","2022-06-06 06:02:16","Confirmed","STD","3","Confirmed"
"02019","MY-RLLL13-W","Malaysia Wardah Longlasting Lipstick 13 Classic Brown 2.3 g (Pc(s))","2022-06-06 06:02:11","Confirmed","STD","5","Confirmed"
"02696","MY-RRLLL14-W","Malaysia Wardah Longlasting Lipstick 14 Violet Pink 2.3 g","2022-06-05 23:46:35","Confirmed","STD","5","Confirmed"
"02299","MY-RLLL14-W","Malaysia Wardah Longlasting Lipstick 14 Violet Pink 2.3 g (Pc(s))","2022-06-05 23:46:44","Confirmed","STD","5","Confirmed"
"01741","MY-LLL14-W2.3G","Malaysia Wardah Longlasting Lipstick 14 Violet Pink 2.3 g (Pc(s))","2022-06-06 06:02:25","Confirmed","STD","3","Confirmed"
"02697","MY-RLLL15-W","Malaysia Wardah Longlasting Lipstick 15 Rouge Red 2.3 g","2022-06-05 23:46:48","Confirmed","STD","5","Confirmed"
"02300","MY-LLL15-W2.3G","Malaysia Wardah Longlasting Lipstick 15 Rouge Red 2.3 g (Pc(s))","2022-06-05 23:46:55","Confirmed","STD","5","Confirmed"
"02698","MY-RLLL16-W","Malaysia Wardah Longlasting Lipstick 16 Smooth Latte 2.3 g","2022-06-05 23:46:58","Confirmed","STD","5","Confirmed"
"02301","MY-LLL16-W2.3G","Malaysia Wardah Longlasting Lipstick 16 Smooth Latte 2.3 g (Pc(s))","2022-06-06 06:02:38","Confirmed","STD","5","Confirmed"
"02699","MY-RLLL17-W","Malaysia Wardah Longlasting Lipstick 17 Passionate Red 2.3 g","2022-06-05 23:47:08","Confirmed","STD","5","Confirmed"
"02302","MY-LLL17-W2.3G","Malaysia Wardah Longlasting Lipstick 17 Passionate Red 2.3 g (Pc(s))","2022-06-05 23:47:11","Confirmed","STD","5","Confirmed"
"02700","MY-RLLL18-W","Malaysia Wardah Longlasting Lipstick 18 Sunset Orange 2.3 g","2022-06-05 23:47:15","Confirmed","STD","5","Confirmed"
"02303","MY-LLL18-W2.3G","Malaysia Wardah Longlasting Lipstick 18 Sunset Orange 2.3 g (Pc(s))","2022-06-05 23:47:21","Confirmed","STD","5","Confirmed"
"02701","MY-RLLL19-W","Malaysia Wardah Longlasting Lipstick 19 Sunrise Nude 2.3 g","2022-06-05 23:47:26","Confirmed","STD","5","Confirmed"
"02304","MY-LLL19-W2.3G","Malaysia Wardah Longlasting Lipstick 19 Sunrise Nude 2.3 g (Pc(s))","2022-06-05 23:47:31","Confirmed","STD","5","Confirmed"
"01331","MY-LM02-W3.8G","Malaysia Wardah Matte Lipstick 02 Pink 3.8 g (Pc(s))","2022-06-06 06:02:59","Confirmed","STD","3","Confirmed"
"01334","MY-LM05-W3.8G","Malaysia Wardah Matte Lipstick 05 Peach 3.8 g (Pc(s))","2022-06-06 06:03:08","Confirmed","STD","3","Confirmed"
"N105","MY-SRMNFSASRM-W","Malaysia Wardah NFS Acnederm Acne Care Serum 2 ml","2022-06-06 06:03:23","Confirmed","STD","3","Confirmed"
"03325","MY-PNFSBCSDCFW-W","Malaysia Wardah NFS Bundling Crystal Secret Brightening Day Cream 30 g + Wardah Crystal Secret Foaming Cleanser with Natural AHA+PHA 3 ml Sachet","2022-06-10 08:54:07","Confirmed","STD","5","Confirmed"
"03326","MY-PNFSBHRFWSRM-W","Malaysia Wardah NFS Bundling Hydra Rose gel-to-foam Cleanser 2 ml + Hydra Rose Micro Gel Serum 2 ml","2022-06-05 23:48:15","Confirmed","STD","5","Confirmed"
"P1759","MY-NFSSRMCAB-W","Malaysia Wardah NFS Crystallure Supreme Activating Booster Essence 6 ml","2022-06-11 03:59:07","Confirmed","STD","3","Draft"
"N107","MY-FWNFSPBJ-W","Malaysia Wardah NFS Perfect Bright Jelly Face Wash 3 ml","2022-06-06 06:03:45","Confirmed","STD","4","Confirmed"
"N106","MY-MNFSPBNC-W","Malaysia Wardah NFS Perfect Bright Night Cream 3 ml","2022-06-06 06:03:49","Confirmed","STD","4","Confirmed"
"N121","MY-SRMNFSAGIS2-W","Malaysia Wardah NFS Renew You Anti Aging Intensive Serum 2 ml (Pc(s))","2022-06-14 08:34:15","Confirmed","STD","4","Confirmed"
"N101","MY-MNFSAGNC2-W","Malaysia Wardah NFS Renew You Anti Aging Night Cream 2 ml (Pc(s))","2022-06-06 06:03:56","Confirmed","STD","4","Confirmed"
"N100","MY-MNFSAGNC3-W","Malaysia Wardah NFS Renew You Anti Aging Night Cream 3 ml (Pc(s))","2022-06-06 06:03:59","Confirmed","STD","4","Confirmed"
"04664","MY-FTNDATE-W","Malaysia Wardah Nature Daily Aloe Hydramild Essence Toner 100 ml","2022-07-01 08:40:48","Confirmed","","3","Draft"
"01863","MY-FWAH-W100ML","Malaysia Wardah Nature Daily Aloe Hydramild Facial Wash 100 ml","2022-06-05 23:49:08","Confirmed","STD","5","Confirmed"
"02645","MY-RFWAH-W","Malaysia Wardah Nature Daily Aloe Hydramild Facial Wash 100 ml","2022-06-06 06:04:06","Confirmed","STD","5","Confirmed"
"02533","MY-HSAHHGEL-W","Malaysia Wardah Nature Daily Aloe Hydramild Hand Sanitizer 100 ml","2022-06-05 23:49:13","Confirmed","STD","5","Confirmed"
"01768","MY-MAHC-W40ML","Malaysia Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40 ml","2022-06-06 06:04:20","Confirmed","STD","5","Confirmed"
"02647","MY-RMAHC-W","Malaysia Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40 ml","2022-06-15 07:51:11","Confirmed","STD","5","Confirmed"
"01767","MY-HBLAHMG-W100ML","Malaysia Wardah Nature Daily Aloe Hydramild Multifunction Gel 100 ml","2022-06-05 23:49:32","Confirmed","STD","5","Confirmed"
"02646","MY-RHBLAHMG-W","Malaysia Wardah Nature Daily Aloe Hydramild Multifunction Gel 100 ml","2022-06-06 06:04:23","Confirmed","STD","5","Confirmed"
"01853","MY-SRMAH-W5X5ML","Malaysia Wardah Nature Daily Aloe Hydramild Serum 5 x 5 ml","2022-06-06 06:04:29","Confirmed","STD","5","Confirmed"
"01844","MY-CMSB-W150ML","Malaysia Wardah Nature Daily Seaweed Balancing Cleanser 150 ml","2022-06-06 06:04:32","Confirmed","STD","5","Confirmed"
"01847","MY-FMSB-W60ML","Malaysia Wardah Nature Daily Seaweed Balancing Facial Mask 60 ml","2022-06-06 06:04:35","Confirmed","STD","5","Confirmed"
"01878","MY-FSSB-W100ML","Malaysia Wardah Nature Daily Seaweed Balancing Facial Scrub 100 ml","2022-06-06 06:04:39","Confirmed","STD","3","Confirmed"
"01818","MY-FSSB-W60ML","Malaysia Wardah Nature Daily Seaweed Balancing Facial Scrub 60 ml","2022-06-06 06:04:45","Confirmed","STD","5","Confirmed"
"02653","MY-RFSSB-W","Malaysia Wardah Nature Daily Seaweed Balancing Facial Scrub 60 ml","2022-06-06 06:04:42","Confirmed","STD","5","Confirmed"
"01861","MY-FWSB-W100ML","Malaysia Wardah Nature Daily Seaweed Balancing Facial Wash 100 ml","2022-06-06 06:04:49","Confirmed","STD","3","Confirmed"
"02658","MY-RFWSB-W","Malaysia Wardah Nature Daily Seaweed Balancing Facial Wash 60 ml","2022-06-06 06:04:53","Confirmed","STD","5","Confirmed"
